Sample,Year,Season,Region,Harvest,ReefID,Collection,Shell,Class,Fishery,Pre.Fishery,Recruit
S15,2015,Summer,Tolomato River,N,TR10,S15TR10R7,35.5,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R7,35.5,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,Y,TR2A,S15TR2R10,35.5,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,CO,S15COR5,35.5,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR6,S15SR6R9,35.5,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,Y,TR3A,S15TR3AR4,35.5,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R1,35.5,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R12,35.5,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R11,35.5,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R7,35.5,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM373,S16FM373R12,35.5,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R9,35.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,35.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR80,S16SR80R17,35.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R0,35.5,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR4,W15SR4R20,35.5,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR5,W15SR5R8,35.5,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR1,W15SR1R1,35.5,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR3,W15SR3R9,35.5,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM631,W16FM631R5,35.5,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR30,W16SR30R10,35.5,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,35.5,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R5,35.5,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R17,35.5,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR1,35.5,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM46,W16FM46R4,35.5,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R17,35.5,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,MC2,S15MC2R1,35.6,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,MC2,S15MC2R1,35.6,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,BB15A,S15BB15AR20,35.6,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,FM206,S15FM206R28,35.6,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,VBNR2,S15VBNR2R2,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R1,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R12,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R9,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R35,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R11,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R9,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R9,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R4,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R8,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,35.6,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR86,S16SR86R13,35.6,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR56,W16SR56R5,35.6,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR56,W16SR56R9,35.6,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR66,W16SR66R24,35.6,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R21,35.6,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R10,35.6,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R9,35.6,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR1,35.6,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU2,35.6,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,35.6,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R13,35.6,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR57,W16SR57R6,35.6,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,BBNR1,S15BBNR1R5,35.7,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR1,S15SR1R12,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R7,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R11,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R12,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R7,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R4,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R8,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R11,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM411,S16FM411R17,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R9,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R2,35.7,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR85,S16SR85R3,35.7,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,N,MC2,W15MC2R41,35.7,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM206,W15FM206R23,35.7,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM3,W15FM3R5,35.7,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR4,W15SR4R5,35.7,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR4,W15SR4R5,35.7,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR55,W16SR55R11,35.7,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR1,35.7,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM56,W16FM56R16,35.7,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,35.7,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R7,35.7,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R7,35.7,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R4,35.7,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,35.7,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM614,W16FM614R10,35.7,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,FM3A,S15FM3R9,35.8,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,FM4,S15FM4R27,35.8,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,FM4,S15FM4R6,35.8,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR14,35.8,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR6,S15SR6R3,35.8,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,VBNR2,S15VBNR2R5,35.8,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,35.8,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R9,35.8,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R4,35.8,Pre-Fishery,0,1,0
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R35,35.8,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR71,S16SR71R13,35.8,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R6,35.8,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R6,35.8,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R9,35.8,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR76,S16SR76R13,35.8,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR85,S16SR85R19,35.8,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,CO,W15COR17,35.8,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,N,MC1,W15MC1R13,35.8,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR6,W15SR6R25,35.8,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM79,W16FM79R9,35.8,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R12,35.8,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R7,35.8,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,35.8,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R17,35.8,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R13,35.8,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM614,W16FM614R10,35.8,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,MC1,S15MC1R8,35.9,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR8,S15SR8R2,35.9,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR7,S15TR7R12,35.9,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR7,S15TR7R7,35.9,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR14,35.9,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R11,35.9,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR70,S16SR70R2,35.9,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,35.9,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM373,S16FM373R5,35.9,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM411,S16FM411R17,35.9,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R12,35.9,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM562,S16FM562R0,35.9,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR76,S16SR76R20,35.9,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR80,S16SR80R15,35.9,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R0,35.9,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,CO,W15COR17,35.9,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR7,W15SR7R12,35.9,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR7,W15SR7R12,35.9,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR56,W16SR56R5,35.9,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM631,W16FM631R6,35.9,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM40,W16FM40R43,35.9,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R16,35.9,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R9,35.9,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,35.9,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,35.9,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,35.9,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R9,35.9,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R20,35.9,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,35.9,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,BBNR1,S15BBNR1R5,36,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,BBNR1,S15BBNR1R5,36,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,FM3A,S15FM3R2,36,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR1,S15SR1R12,36,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR10,S15TR10R0,36,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,Y,TR2A,S15TR2R10,36,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,36,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,36,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,36,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R7,36,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR71,S16SR71R13,36,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR71,S16SR71R2,36,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R4,36,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R2,36,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R6,36,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR80,S16SR80R15,36,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,36,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM4,W15FM4R25,36,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,N,MC2,W15MC2R27,36,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR2,W15SR2R50,36,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR6,W15SR6R29,36,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R5,36,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM40,W16FM40R37,36,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R9,36,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM46,W16FM46R18,36,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM46,W16FM46R4,36,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM46,W16FM46R4,36,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R2,36,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,36,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,Y,TR2A,S15TR2R10,36.1,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,FM4,S15FM4R10,36.1,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,Y,TR3A,S15TR3AR6,36.1,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R11,36.1,Pre-Fishery,0,1,0
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,36.1,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM373,S16FM373R3,36.1,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R10,36.1,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R12,36.1,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR58,S16SR58R14,36.1,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR58,S16SR58R15,36.1,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,CO,W15COR8,36.1,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM206,W15FM206R14,36.1,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR5,W15SR5R8,36.1,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR1,W15SR1R1,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR56,W16SR56R5,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR56,W16SR56R5,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR56,W16SR56R5,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R1,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R16,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R12,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R15,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R9,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R1,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR57,W16SR57R12,36.1,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR57,W16SR57R12,36.1,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR8,S15SR8R10,36.2,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR8,S15SR8R2,36.2,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR10,S15TR10R7,36.2,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R2,36.2,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,CO,S15COR12,36.2,Pre-Fishery,0,1,0
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R35,36.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM373,S16FM373R12,36.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R24,36.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R10,36.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R12,36.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R12,36.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM562,S16FM562R0,36.2,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,36.2,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,CO,W15COR8,36.2,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,N,MC1,W15MC1R10,36.2,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,N,MC2,W15MC2R41,36.2,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR66,W16SR66R11,36.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,36.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,36.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R15,36.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R17,36.2,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R9,36.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM56,W16FM56R16,36.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,36.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM614,W16FM614R1,36.2,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,Y,TRNR1,S15TRNR1R17,36.3,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,MC1,S15MC1R13,36.3,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR4,S15SR4R1,36.3,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR3,S15SR3R4,36.3,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R11,36.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,36.3,Pre-Fishery,0,1,0
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R35,36.3,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM411,S16FM411R17,36.3,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R17,36.3,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R9,36.3,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM562,S16FM562R1,36.3,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM562,S16FM562R1,36.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R9,36.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR58,S16SR58R28,36.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR85,S16SR85R3,36.3,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM4,W15FM4R15,36.3,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM4,W15FM4R23,36.3,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM4,W15FM4R25,36.3,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM206,W15FM206R14,36.3,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR5,W15SR5R3,36.3,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR3,W15SR3R9,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR56,W16SR56R9,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R6,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM40,W16FM40R43,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM79,W16FM79R18,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM79,W16FM79R9,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R1,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R5,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R7,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR1,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR1,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR1,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU1,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU2,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM84,W16FM84R5,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R1,36.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R2,36.3,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,MC1,S15MC1R8,36.4,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR2,S15SR2R24,36.4,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR8,S15SR8R5,36.4,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR7,S15TR7R1,36.4,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR7,S15SR7R5,36.4,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR9,S15SR9R9,36.4,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,36.4,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R12,36.4,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R12,36.4,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM373,S16FM373R12,36.4,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM373,S16FM373R12,36.4,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R4,36.4,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR85,S16SR85R19,36.4,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,36.4,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM4,W15FM4R15,36.4,Pre-Fishery,0,1,0
